Id;Function;threads;gpus;P;Q;mtxfmt;nb;m;n;lda;seedA;bump;tsub;time;gflops;scheduler
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.569835e+01;2.334451e+01;dmdas
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.134574e+01;3.230026e+01;lws
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.151082e+01;3.183704e+01;lws
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.124781e+01;3.258147e+01;lws
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.165363e+01;3.144689e+01;lws
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.110369e+01;3.300436e+01;lws
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.177791e+01;3.111506e+01;lws
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.173879e+01;3.121874e+01;lws
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.129487e+01;3.244573e+01;lws
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.131925e+01;3.237586e+01;lws
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.170773e+01;3.130157e+01;lws
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.487414e+01;2.463809e+01;random
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.457146e+01;2.514987e+01;random
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.485775e+01;2.466526e+01;random
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.505414e+01;2.434348e+01;random
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.458214e+01;2.513145e+01;random
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.414171e+01;2.591414e+01;random
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.448858e+01;2.529373e+01;random
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.497632e+01;2.446998e+01;random
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.465035e+01;2.501444e+01;random
0;dgetrf_nopiv;23;0;6;1;0;64;8192;8192;8192;1804289383;8.192000e+03;0.000000e+00;1.441037e+01;2.543101e+01;random
