Id;Function;threads;gpus;P;Q;mtxfmt;nb;m;n;lda;seedA;bump;tsub;time;gflops
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.812042e+01;5.221748e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;3.802752e+01;5.234504e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;6.072543e+01;3.277955e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;6.027988e+01;3.302184e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.875105e+01;3.388114e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;6.014494e+01;3.309592e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;6.123035e+01;3.250924e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.849202e+01;3.403117e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;6.118557e+01;3.253304e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.807716e+01;3.427427e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.892104e+01;3.378339e+01
0;dgetrf_nopiv;22;0;6;1;0;360;14400;14400;14400;1804289383;1.440000e+04;0.000000e+00;5.806322e+01;3.428250e+01
